Zone_ID,Week_Label,Week_Sort,Week_Start,Day_Code,AM_Count,PM_Count
WH_2,2/9/26,20260209,2026-02-09,T,0,0
WH_2,2/9/26,20260209,2026-02-09,W,1,0
WH_2,2/9/26,20260209,2026-02-09,Th,0,0
WH_2,2/9/26,20260209,2026-02-09,F,0,0
WH_2,2/9/26,20260209,2026-02-09,Sa,0,0
WH_2,2/9/26,20260209,2026-02-09,S,0,0
WH_2,2/16/26,20260216,2026-02-16,M,0,0
WH_2,2/16/26,20260216,2026-02-16,T,0,0
WH_2,2/16/26,20260216,2026-02-16,W,1,0
WH_2,2/16/26,20260216,2026-02-16,Th,0,0
WH_2,2/16/26,20260216,2026-02-16,F,0,0
WH_2,2/16/26,20260216,2026-02-16,Sa,0,0
WH_2,2/16/26,20260216,2026-02-16,S,0,0
WH_2,2/23/26,20260223,2026-02-23,M,0,0
WH_2,2/23/26,20260223,2026-02-23,T,0,0
WH_2,2/23/26,20260223,2026-02-23,W,0,0
WH_2,2/23/26,20260223,2026-02-23,Th,1,0
WH_2,2/23/26,20260223,2026-02-23,F,0,0
WH_2,2/23/26,20260223,2026-02-23,Sa,0,0
WH_2,2/23/26,20260223,2026-02-23,S,0,0
WH_2,3/2/26,20260302,2026-03-02,M,0,0
WH_2,3/2/26,20260302,2026-03-02,T,0,0
WH_2,3/2/26,20260302,2026-03-02,W,0,0
WH_2,3/2/26,20260302,2026-03-02,Th,0,0
WH_2,3/2/26,20260302,2026-03-02,F,1,0
WH_2,3/2/26,20260302,2026-03-02,Sa,0,0
WH_2,3/2/26,20260302,2026-03-02,S,0,0
WH_3,1/19/26,20260119,2026-01-19,M,0,0
WH_3,1/19/26,20260119,2026-01-19,T,0,0
WH_3,1/19/26,20260119,2026-01-19,W,0,0
WH_3,1/19/26,20260119,2026-01-19,Th,0,0
WH_3,1/19/26,20260119,2026-01-19,F,0,0
WH_3,1/19/26,20260119,2026-01-19,Sa,0,0
WH_3,1/19/26,20260119,2026-01-19,S,0,0
WH_3,1/26/26,20260126,2026-01-26,M,0,0
WH_3,1/26/26,20260126,2026-01-26,T,0,0
WH_3,1/26/26,20260126,2026-01-26,W,0,0
WH_3,1/26/26,20260126,2026-01-26,Th,0,0
WH_3,1/26/26,20260126,2026-01-26,F,0,0
WH_3,1/26/26,20260126,2026-01-26,Sa,0,0
WH_3,1/26/26,20260126,2026-01-26,S,0,0
WH_3,2/2/26,20260202,2026-02-02,M,0,0
WH_3,2/2/26,20260202,2026-02-02,T,0,0
WH_3,2/2/26,20260202,2026-02-02,W,0,0
WH_3,2/2/26,20260202,2026-02-02,Th,0,0
WH_3,2/2/26,20260202,2026-02-02,F,0,0
WH_3,2/2/26,20260202,2026-02-02,Sa,0,0
WH_3,2/2/26,20260202,2026-02-02,S,0,0
WH_3,2/9/26,20260209,2026-02-09,M,0,0
WH_3,2/9/26,20260209,2026-02-09,T,0,0
WH_3,2/9/26,20260209,2026-02-09,W,0,0
WH_3,2/9/26,20260209,2026-02-09,Th,0,0
WH_3,2/9/26,20260209,2026-02-09,F,0,0
WH_3,2/9/26,20260209,2026-02-09,Sa,0,0
WH_3,2/9/26,20260209,2026-02-09,S,0,0
WH_3,2/16/26,20260216,2026-02-16,M,0,0
WH_3,2/16/26,20260216,2026-02-16,T,0,0
WH_3,2/16/26,20260216,2026-02-16,W,0,0
WH_3,2/16/26,20260216,2026-02-16,Th,0,0
WH_3,2/16/26,20260216,2026-02-16,F,0,0
WH_3,2/16/26,20260216,2026-02-16,Sa,0,0
WH_3,2/16/26,20260216,2026-02-16,S,0,0
WH_3,2/23/26,20260223,2026-02-23,M,0,0
WH_3,2/23/26,20260223,2026-02-23,T,0,0
WH_3,2/23/26,20260223,2026-02-23,W,0,0
WH_3,2/23/26,20260223,2026-02-23,Th,0,0
WH_3,2/23/26,20260223,2026-02-23,F,0,0
WH_3,2/23/26,20260223,2026-02-23,Sa,0,0
WH_3,2/23/26,20260223,2026-02-23,S,0,0
WH_3,3/2/26,20260302,2026-03-02,M,0,0
WH_3,3/2/26,20260302,2026-03-02,T,0,0
WH_3,3/2/26,20260302,2026-03-02,W,0,0
WH_3,3/2/26,20260302,2026-03-02,Th,0,0
WH_3,3/2/26,20260302,2026-03-02,F,0,0
WH_3,3/2/26,20260302,2026-03-02,Sa,0,0
WH_3,3/2/26,20260302,2026-03-02,S,0,0
WH_4,1/19/26,20260119,2026-01-19,M,0,0
WH_4,1/19/26,20260119,2026-01-19,T,0,0
WH_4,1/19/26,20260119,2026-01-19,W,0,0
WH_4,1/19/26,20260119,2026-01-19,Th,0,0
WH_4,1/19/26,20260119,2026-01-19,F,0,0
WH_4,1/19/26,20260119,2026-01-19,Sa,0,0
WH_4,1/19/26,20260119,2026-01-19,S,0,0
WH_4,1/26/26,20260126,2026-01-26,M,0,0
WH_4,1/26/26,20260126,2026-01-26,T,0,0
WH_4,1/26/26,20260126,2026-01-26,W,0,0
WH_4,1/26/26,20260126,2026-01-26,Th,0,0
WH_4,1/26/26,20260126,2026-01-26,F,0,0
WH_4,1/26/26,20260126,2026-01-26,Sa,0,0
WH_4,1/26/26,20260126,2026-01-26,S,0,0
WH_4,2/2/26,20260202,2026-02-02,M,0,0
WH_4,2/2/26,20260202,2026-02-02,T,0,0
WH_4,2/2/26,20260202,2026-02-02,W,0,0
WH_4,2/2/26,20260202,2026-02-02,Th,0,0
WH_4,2/2/26,20260202,2026-02-02,F,0,0
WH_4,2/2/26,20260202,2026-02-02,Sa,0,0
WH_4,2/2/26,20260202,2026-02-02,S,0,0
WH_4,2/9/26,20260209,2026-02-09,M,0,0
WH_4,2/9/26,20260209,2026-02-09,T,0,0
WH_4,2/9/26,20260209,2026-02-09,W,0,0
WH_4,2/9/26,20260209,2026-02-09,Th,0,0
WH_4,2/9/26,20260209,2026-02-09,F,0,0
WH_4,2/9/26,20260209,2026-02-09,Sa,0,0
WH_4,2/9/26,20260209,2026-02-09,S,0,0
WH_4,2/16/26,20260216,2026-02-16,M,0,0
WH_4,2/16/26,20260216,2026-02-16,T,0,0
WH_4,2/16/26,20260216,2026-02-16,W,0,0
WH_4,2/16/26,20260216,2026-02-16,Th,0,0
WH_4,2/16/26,20260216,2026-02-16,F,0,0
WH_4,2/16/26,20260216,2026-02-16,Sa,0,0
WH_4,2/16/26,20260216,2026-02-16,S,0,0
WH_4,2/23/26,20260223,2026-02-23,M,0,0
WH_4,2/23/26,20260223,2026-02-23,T,0,0
WH_4,2/23/26,20260223,2026-02-23,W,0,0
WH_4,2/23/26,20260223,2026-02-23,Th,0,0
WH_4,2/23/26,20260223,2026-02-23,F,0,0
WH_4,2/23/26,20260223,2026-02-23,Sa,0,0
WH_4,2/23/26,20260223,2026-02-23,S,0,0
WH_4,3/2/26,20260302,2026-03-02,M,0,0
WH_4,3/2/26,20260302,2026-03-02,T,0,0
WH_4,3/2/26,20260302,2026-03-02,W,0,0
WH_4,3/2/26,20260302,2026-03-02,Th,0,0
WH_4,3/2/26,20260302,2026-03-02,F,0,0
WH_4,3/2/26,20260302,2026-03-02,Sa,0,0
WH_4,3/2/26,20260302,2026-03-02,S,0,0
WH_5,1/19/26,20260119,2026-01-19,M,0,0
WH_5,1/19/26,20260119,2026-01-19,T,0,0
WH_5,1/19/26,20260119,2026-01-19,W,0,0
WH_5,1/19/26,20260119,2026-01-19,Th,0,0
WH_5,1/19/26,20260119,2026-01-19,F,0,0
WH_5,1/19/26,20260119,2026-01-19,Sa,0,0
WH_5,1/19/26,20260119,2026-01-19,S,0,0
WH_5,1/26/26,20260126,2026-01-26,M,0,0
WH_5,1/26/26,20260126,2026-01-26,T,0,0
WH_5,1/26/26,20260126,2026-01-26,W,1,0
WH_5,1/26/26,20260126,2026-01-26,Th,0,0
WH_5,1/26/26,20260126,2026-01-26,F,0,0
WH_5,1/26/26,20260126,2026-01-26,Sa,0,0
WH_5,1/26/26,20260126,2026-01-26,S,0,0
WH_5,2/2/26,20260202,2026-02-02,M,0,0
WH_5,2/2/26,20260202,2026-02-02,T,0,0
WH_5,2/2/26,20260202,2026-02-02,W,1,0
WH_5,2/2/26,20260202,2026-02-02,Th,0,0
WH_5,2/2/26,20260202,2026-02-02,F,0,0
WH_5,2/2/26,20260202,2026-02-02,Sa,0,0
WH_5,2/2/26,20260202,2026-02-02,S,0,0
WH_5,2/9/26,20260209,2026-02-09,M,0,0
WH_5,2/9/26,20260209,2026-02-09,T,0,0
WH_5,2/9/26,20260209,2026-02-09,W,1,0
WH_5,2/9/26,20260209,2026-02-09,Th,0,0
WH_5,2/9/26,20260209,2026-02-09,F,0,0
WH_5,2/9/26,20260209,2026-02-09,Sa,0,0
WH_5,2/9/26,20260209,2026-02-09,S,0,0
WH_5,2/16/26,20260216,2026-02-16,M,0,0
WH_5,2/16/26,20260216,2026-02-16,T,0,0
WH_5,2/16/26,20260216,2026-02-16,W,0,0
WH_5,2/16/26,20260216,2026-02-16,Th,0,0
WH_5,2/16/26,20260216,2026-02-16,F,0,0
WH_5,2/16/26,20260216,2026-02-16,Sa,0,0
WH_5,2/16/26,20260216,2026-02-16,S,0,0
WH_5,2/23/26,20260223,2026-02-23,M,0,0
WH_5,2/23/26,20260223,2026-02-23,T,0,0
WH_5,2/23/26,20260223,2026-02-23,W,0,0
WH_5,2/23/26,20260223,2026-02-23,Th,1,0
WH_5,2/23/26,20260223,2026-02-23,F,0,0
WH_5,2/23/26,20260223,2026-02-23,Sa,0,0
WH_5,2/23/26,20260223,2026-02-23,S,0,0
WH_5,3/2/26,20260302,2026-03-02,M,0,0
WH_5,3/2/26,20260302,2026-03-02,T,0,0
WH_5,3/2/26,20260302,2026-03-02,W,0,0
WH_5,3/2/26,20260302,2026-03-02,Th,0,0
WH_5,3/2/26,20260302,2026-03-02,F,1,0
WH_5,3/2/26,20260302,2026-03-02,Sa,0,0
WH_5,3/2/26,20260302,2026-03-02,S,0,0
WH_6,1/19/26,20260119,2026-01-19,M,0,0
WH_6,1/19/26,20260119,2026-01-19,T,0,0
WH_6,1/19/26,20260119,2026-01-19,W,0,0
WH_6,1/19/26,20260119,2026-01-19,Th,0,0
WH_6,1/19/26,20260119,2026-01-19,F,0,0
WH_6,1/19/26,20260119,2026-01-19,Sa,0,0
WH_6,1/19/26,20260119,2026-01-19,S,0,0
WH_6,1/26/26,20260126,2026-01-26,M,0,0
WH_6,1/26/26,20260126,2026-01-26,T,0,0
WH_6,1/26/26,20260126,2026-01-26,W,0,0
WH_6,1/26/26,20260126,2026-01-26,Th,0,0
WH_6,1/26/26,20260126,2026-01-26,F,0,0
WH_6,1/26/26,20260126,2026-01-26,Sa,0,0
WH_6,1/26/26,20260126,2026-01-26,S,0,0
WH_6,2/2/26,20260202,2026-02-02,M,0,0
WH_6,2/2/26,20260202,2026-02-02,T,0,0
WH_6,2/2/26,20260202,2026-02-02,W,0,0
WH_6,2/2/26,20260202,2026-02-02,Th,0,0
WH_6,2/2/26,20260202,2026-02-02,F,0,0
WH_6,2/2/26,20260202,2026-02-02,Sa,0,0
WH_6,2/2/26,20260202,2026-02-02,S,0,0
WH_6,2/9/26,20260209,2026-02-09,M,0,0
WH_6,2/9/26,20260209,2026-02-09,T,0,0
WH_6,2/9/26,20260209,2026-02-09,W,0,0
WH_6,2/9/26,20260209,2026-02-09,Th,0,0
WH_6,2/9/26,20260209,2026-02-09,F,0,0
WH_6,2/9/26,20260209,2026-02-09,Sa,0,0
WH_6,2/9/26,20260209,2026-02-09,S,0,0
WH_6,2/16/26,20260216,2026-02-16,M,0,0
WH_6,2/16/26,20260216,2026-02-16,T,0,0
WH_6,2/16/26,20260216,2026-02-16,W,0,0
WH_6,2/16/26,20260216,2026-02-16,Th,0,0
WH_6,2/16/26,20260216,2026-02-16,F,0,0
WH_6,2/16/26,20260216,2026-02-16,Sa,0,0
WH_6,2/16/26,20260216,2026-02-16,S,0,0
WH_6,2/23/26,20260223,2026-02-23,M,0,0
WH_6,2/23/26,20260223,2026-02-23,T,0,0
WH_6,2/23/26,20260223,2026-02-23,W,0,0
WH_6,2/23/26,20260223,2026-02-23,Th,0,0
WH_6,2/23/26,20260223,2026-02-23,F,0,0
WH_6,2/23/26,20260223,2026-02-23,Sa,0,0
WH_6,2/23/26,20260223,2026-02-23,S,0,0
WH_6,3/2/26,20260302,2026-03-02,M,0,0
WH_6,3/2/26,20260302,2026-03-02,T,0,0
WH_6,3/2/26,20260302,2026-03-02,W,0,0
WH_6,3/2/26,20260302,2026-03-02,Th,0,0
WH_6,3/2/26,20260302,2026-03-02,F,0,0
WH_6,3/2/26,20260302,2026-03-02,Sa,0,0
WH_6,3/2/26,20260302,2026-03-02,S,0,0
WH_7,1/19/26,20260119,2026-01-19,M,0,0
WH_7,1/19/26,20260119,2026-01-19,T,0,0
WH_7,1/19/26,20260119,2026-01-19,W,0,0
WH_7,1/19/26,20260119,2026-01-19,Th,0,0
WH_7,1/19/26,20260119,2026-01-19,F,0,0
WH_7,1/19/26,20260119,2026-01-19,Sa,0,0
WH_7,1/19/26,20260119,2026-01-19,S,0,0
WH_7,1/26/26,20260126,2026-01-26,M,0,0
WH_7,1/26/26,20260126,2026-01-26,T,0,0
WH_7,1/26/26,20260126,2026-01-26,W,0,0
WH_7,1/26/26,20260126,2026-01-26,Th,0,0
WH_7,1/26/26,20260126,2026-01-26,F,0,0
WH_7,1/26/26,20260126,2026-01-26,Sa,0,0
WH_7,1/26/26,20260126,2026-01-26,S,0,0
WH_7,2/2/26,20260202,2026-02-02,M,0,0
WH_7,2/2/26,20260202,2026-02-02,T,0,0
WH_7,2/2/26,20260202,2026-02-02,W,0,0
WH_7,2/2/26,20260202,2026-02-02,Th,0,0
WH_7,2/2/26,20260202,2026-02-02,F,0,0
WH_7,2/2/26,20260202,2026-02-02,Sa,0,0
WH_7,2/2/26,20260202,2026-02-02,S,0,0
WH_7,2/9/26,20260209,2026-02-09,M,0,0
WH_7,2/9/26,20260209,2026-02-09,T,0,0
WH_7,2/9/26,20260209,2026-02-09,W,0,0
WH_7,2/9/26,20260209,2026-02-09,Th,0,0
WH_7,2/9/26,20260209,2026-02-09,F,0,0
WH_7,2/9/26,20260209,2026-02-09,Sa,0,0
WH_7,2/9/26,20260209,2026-02-09,S,0,0
WH_7,2/16/26,20260216,2026-02-16,M,0,0
WH_7,2/16/26,20260216,2026-02-16,T,0,0
WH_7,2/16/26,20260216,2026-02-16,W,0,0
WH_7,2/16/26,20260216,2026-02-16,Th,0,0
WH_7,2/16/26,20260216,2026-02-16,F,0,0
WH_7,2/16/26,20260216,2026-02-16,Sa,0,0
WH_7,2/16/26,20260216,2026-02-16,S,0,0
WH_7,2/23/26,20260223,2026-02-23,M,0,0
WH_7,2/23/26,20260223,2026-02-23,T,0,0
WH_7,2/23/26,20260223,2026-02-23,W,0,0
WH_7,2/23/26,20260223,2026-02-23,Th,0,0
WH_7,2/23/26,20260223,2026-02-23,F,0,0
WH_7,2/23/26,20260223,2026-02-23,Sa,0,0
WH_7,2/23/26,20260223,2026-02-23,S,0,0
WH_7,3/2/26,20260302,2026-03-02,M,0,0
WH_7,3/2/26,20260302,2026-03-02,T,0,0
WH_7,3/2/26,20260302,2026-03-02,W,0,0
WH_7,3/2/26,20260302,2026-03-02,Th,0,0
WH_7,3/2/26,20260302,2026-03-02,F,0,1
WH_7,3/2/26,20260302,2026-03-02,Sa,0,0
WH_7,3/2/26,20260302,2026-03-02,S,0,0
WH_8,1/19/26,20260119,2026-01-19,M,1,0
WH_8,1/19/26,20260119,2026-01-19,T,1,0
WH_8,1/19/26,20260119,2026-01-19,W,1,0
WH_8,1/19/26,20260119,2026-01-19,Th,0,0
WH_8,1/19/26,20260119,2026-01-19,F,1,0
WH_8,1/19/26,20260119,2026-01-19,Sa,1,0
WH_8,1/19/26,20260119,2026-01-19,S,1,0
WH_8,1/26/26,20260126,2026-01-26,M,0,1
WH_8,1/26/26,20260126,2026-01-26,T,1,0
WH_8,1/26/26,20260126,2026-01-26,W,1,1
WH_8,1/26/26,20260126,2026-01-26,Th,1,0
WH_8,1/26/26,20260126,2026-01-26,F,0,0
WH_8,1/26/26,20260126,2026-01-26,Sa,1,0
WH_8,1/26/26,20260126,2026-01-26,S,1,0
WH_8,2/2/26,20260202,2026-02-02,M,1,0
WH_8,2/2/26,20260202,2026-02-02,T,1,0
WH_8,2/2/26,20260202,2026-02-02,W,0,0
WH_8,2/2/26,20260202,2026-02-02,Th,1,0
WH_8,2/2/26,20260202,2026-02-02,F,1,0
WH_8,2/2/26,20260202,2026-02-02,Sa,1,1
WH_8,2/2/26,20260202,2026-02-02,S,1,0
WH_8,2/9/26,20260209,2026-02-09,M,1,1
WH_8,2/9/26,20260209,2026-02-09,T,1,1
WH_8,2/9/26,20260209,2026-02-09,W,0,0
WH_8,2/9/26,20260209,2026-02-09,Th,0,1
WH_8,2/9/26,20260209,2026-02-09,F,1,0
WH_8,2/9/26,20260209,2026-02-09,Sa,1,0
WH_8,2/9/26,20260209,2026-02-09,S,0,0
WH_8,2/16/26,20260216,2026-02-16,M,1,1
WH_8,2/16/26,20260216,2026-02-16,T,1,1
WH_8,2/16/26,20260216,2026-02-16,W,1,0
WH_8,2/16/26,20260216,2026-02-16,Th,1,0
WH_8,2/16/26,20260216,2026-02-16,F,0,1
WH_8,2/16/26,20260216,2026-02-16,Sa,1,0
WH_8,2/16/26,20260216,2026-02-16,S,1,0
WH_8,2/23/26,20260223,2026-02-23,M,1,0
WH_8,2/23/26,20260223,2026-02-23,T,1,0
WH_8,2/23/26,20260223,2026-02-23,W,0,0
WH_8,2/23/26,20260223,2026-02-23,Th,1,1
WH_8,2/23/26,20260223,2026-02-23,F,1,0
WH_8,2/23/26,20260223,2026-02-23,Sa,0,0
WH_8,2/23/26,20260223,2026-02-23,S,1,0
WH_8,3/2/26,20260302,2026-03-02,M,1,0
WH_8,3/2/26,20260302,2026-03-02,T,1,0
WH_8,3/2/26,20260302,2026-03-02,W,1,1
WH_8,3/2/26,20260302,2026-03-02,Th,0,1
WH_8,3/2/26,20260302,2026-03-02,F,1,1
WH_8,3/2/26,20260302,2026-03-02,Sa,1,0
WH_8,3/2/26,20260302,2026-03-02,S,1,1
WH_9,1/19/26,20260119,2026-01-19,M,0,0
WH_9,1/19/26,20260119,2026-01-19,T,0,0
WH_9,1/19/26,20260119,2026-01-19,W,0,0
WH_9,1/19/26,20260119,2026-01-19,Th,0,0
WH_9,1/19/26,20260119,2026-01-19,F,0,0
WH_9,1/19/26,20260119,2026-01-19,Sa,0,0
WH_9,1/19/26,20260119,2026-01-19,S,0,0
WH_9,1/26/26,20260126,2026-01-26,M,0,0
WH_9,1/26/26,20260126,2026-01-26,T,0,0
WH_9,1/26/26,20260126,2026-01-26,W,0,0
WH_9,1/26/26,20260126,2026-01-26,Th,0,0
WH_9,1/26/26,20260126,2026-01-26,F,0,0
WH_9,1/26/26,20260126,2026-01-26,Sa,0,0
WH_9,1/26/26,20260126,2026-01-26,S,0,0
WH_9,2/2/26,20260202,2026-02-02,M,0,0
WH_9,2/2/26,20260202,2026-02-02,T,0,0
WH_9,2/2/26,20260202,2026-02-02,W,0,0
WH_9,2/2/26,20260202,2026-02-02,Th,0,0
WH_9,2/2/26,20260202,2026-02-02,F,0,0
WH_9,2/2/26,20260202,2026-02-02,Sa,0,0
WH_9,2/2/26,20260202,2026-02-02,S,0,0
WH_9,2/9/26,20260209,2026-02-09,M,0,1
WH_9,2/9/26,20260209,2026-02-09,T,0,1
WH_9,2/9/26,20260209,2026-02-09,W,0,0
WH_9,2/9/26,20260209,2026-02-09,Th,0,1
WH_9,2/9/26,20260209,2026-02-09,F,0,0
WH_9,2/9/26,20260209,2026-02-09,Sa,0,0
WH_9,2/9/26,20260209,2026-02-09,S,0,0
WH_9,2/16/26,20260216,2026-02-16,M,0,1
WH_9,2/16/26,20260216,2026-02-16,T,0,0
WH_9,2/16/26,20260216,2026-02-16,W,0,0
WH_9,2/16/26,20260216,2026-02-16,Th,0,0
WH_9,2/16/26,20260216,2026-02-16,F,0,0
WH_9,2/16/26,20260216,2026-02-16,Sa,0,0
WH_9,2/16/26,20260216,2026-02-16,S,0,0
WH_9,2/23/26,20260223,2026-02-23,M,0,0
WH_9,2/23/26,20260223,2026-02-23,T,0,0
WH_9,2/23/26,20260223,2026-02-23,W,0,0
WH_9,2/23/26,20260223,2026-02-23,Th,0,1
WH_9,2/23/26,20260223,2026-02-23,F,0,0
WH_9,2/23/26,20260223,2026-02-23,Sa,0,0
WH_9,2/23/26,20260223,2026-02-23,S,0,0
WH_9,3/2/26,20260302,2026-03-02,M,0,0
WH_9,3/2/26,20260302,2026-03-02,T,0,0
WH_9,3/2/26,20260302,2026-03-02,W,0,0
WH_9,3/2/26,20260302,2026-03-02,Th,0,1
WH_9,3/2/26,20260302,2026-03-02,F,0,0
WH_9,3/2/26,20260302,2026-03-02,Sa,0,0
WH_9,3/2/26,20260302,2026-03-02,S,0,1
WH_10,1/19/26,20260119,2026-01-19,M,0,0
WH_10,1/19/26,20260119,2026-01-19,T,0,0
WH_10,1/19/26,20260119,2026-01-19,W,0,0
WH_10,1/19/26,20260119,2026-01-19,Th,0,0
WH_10,1/19/26,20260119,2026-01-19,F,0,0
WH_10,1/19/26,20260119,2026-01-19,Sa,0,1
WH_10,1/19/26,20260119,2026-01-19,S,0,0
WH_10,1/26/26,20260126,2026-01-26,M,0,1
WH_10,1/26/26,20260126,2026-01-26,T,0,1
WH_10,1/26/26,20260126,2026-01-26,W,0,1
WH_10,1/26/26,20260126,2026-01-26,Th,0,0
WH_10,1/26/26,20260126,2026-01-26,F,0,0
WH_10,1/26/26,20260126,2026-01-26,Sa,0,1
WH_10,1/26/26,20260126,2026-01-26,S,0,1
WH_10,2/2/26,20260202,2026-02-02,M,0,0
WH_10,2/2/26,20260202,2026-02-02,T,0,0
WH_10,2/2/26,20260202,2026-02-02,W,0,0
WH_10,2/2/26,20260202,2026-02-02,Th,0,0
WH_10,2/2/26,20260202,2026-02-02,F,0,0
WH_10,2/2/26,20260202,2026-02-02,Sa,0,1
WH_10,2/2/26,20260202,2026-02-02,S,0,0
WH_10,2/9/26,20260209,2026-02-09,M,0,0
WH_10,2/9/26,20260209,2026-02-09,T,0,1
WH_10,2/9/26,20260209,2026-02-09,W,0,0
WH_10,2/9/26,20260209,2026-02-09,Th,0,1
WH_10,2/9/26,20260209,2026-02-09,F,0,0
WH_10,2/9/26,20260209,2026-02-09,Sa,0,0
WH_10,2/9/26,20260209,2026-02-09,S,0,0
WH_10,2/16/26,20260216,2026-02-16,M,0,0
WH_10,2/16/26,20260216,2026-02-16,T,0,1
WH_10,2/16/26,20260216,2026-02-16,W,0,0
WH_10,2/16/26,20260216,2026-02-16,Th,0,1
WH_10,2/16/26,20260216,2026-02-16,F,0,0
WH_10,2/16/26,20260216,2026-02-16,Sa,0,0
WH_10,2/16/26,20260216,2026-02-16,S,0,0
WH_10,2/23/26,20260223,2026-02-23,M,0,0
WH_10,2/23/26,20260223,2026-02-23,T,0,0
WH_10,2/23/26,20260223,2026-02-23,W,0,0
WH_10,2/23/26,20260223,2026-02-23,Th,0,0
WH_10,2/23/26,20260223,2026-02-23,F,0,0
WH_10,2/23/26,20260223,2026-02-23,Sa,0,0
WH_10,2/23/26,20260223,2026-02-23,S,0,0
WH_10,3/2/26,20260302,2026-03-02,M,1,0
WH_10,3/2/26,20260302,2026-03-02,T,0,1
WH_10,3/2/26,20260302,2026-03-02,W,1,0
WH_10,3/2/26,20260302,2026-03-02,Th,0,1
WH_10,3/2/26,20260302,2026-03-02,F,1,0
WH_10,3/2/26,20260302,2026-03-02,Sa,0,1
WH_10,3/2/26,20260302,2026-03-02,S,0,1
Dispatch,1/19/26,20260119,2026-01-19,M,0,0
Dispatch,1/19/26,20260119,2026-01-19,T,0,0
Dispatch,1/19/26,20260119,2026-01-19,W,1,1
Dispatch,1/19/26,20260119,2026-01-19,Th,1,0
Dispatch,1/19/26,20260119,2026-01-19,F,0,1
Dispatch,1/19/26,20260119,2026-01-19,Sa,0,0
Dispatch,1/19/26,20260119,2026-01-19,S,0,0
Dispatch,1/26/26,20260126,2026-01-26,M,0,0
Dispatch,1/26/26,20260126,2026-01-26,T,0,0
Dispatch,1/26/26,20260126,2026-01-26,W,1,0
Dispatch,1/26/26,20260126,2026-01-26,Th,0,0
Dispatch,1/26/26,20260126,2026-01-26,F,1,0
Dispatch,1/26/26,20260126,2026-01-26,Sa,0,0
Dispatch,1/26/26,20260126,2026-01-26,S,0,0
Dispatch,2/2/26,20260202,2026-02-02,M,0,0
Dispatch,2/2/26,20260202,2026-02-02,T,0,0
Dispatch,2/2/26,20260202,2026-02-02,W,0,1
Dispatch,2/2/26,20260202,2026-02-02,Th,1,0
Dispatch,2/2/26,20260202,2026-02-02,F,0,0
Dispatch,2/2/26,20260202,2026-02-02,Sa,0,0
Dispatch,2/2/26,20260202,2026-02-02,S,0,0
Dispatch,2/9/26,20260209,2026-02-09,M,0,0
Dispatch,2/9/26,20260209,2026-02-09,T,0,0
Dispatch,2/9/26,20260209,2026-02-09,W,0,0
Dispatch,2/9/26,20260209,2026-02-09,Th,1,0
Dispatch,2/9/26,20260209,2026-02-09,F,0,0
Dispatch,2/9/26,20260209,2026-02-09,Sa,0,1
Dispatch,2/9/26,20260209,2026-02-09,S,0,0
Dispatch,2/16/26,20260216,2026-02-16,M,0,0
Dispatch,2/16/26,20260216,2026-02-16,T,0,0
Dispatch,2/16/26,20260216,2026-02-16,W,0,0
Dispatch,2/16/26,20260216,2026-02-16,Th,0,1
Dispatch,2/16/26,20260216,2026-02-16,F,0,1
Dispatch,2/16/26,20260216,2026-02-16,Sa,0,0
Dispatch,2/16/26,20260216,2026-02-16,S,0,0
Dispatch,2/23/26,20260223,2026-02-23,M,1,0
Dispatch,2/23/26,20260223,2026-02-23,T,0,0
Dispatch,2/23/26,20260223,2026-02-23,W,1,0
Dispatch,2/23/26,20260223,2026-02-23,Th,0,1
Dispatch,2/23/26,20260223,2026-02-23,F,1,1
Dispatch,2/23/26,20260223,2026-02-23,Sa,0,0
Dispatch,2/23/26,20260223,2026-02-23,S,0,0
Dispatch,3/2/26,20260302,2026-03-02,M,0,0
Dispatch,3/2/26,20260302,2026-03-02,T,1,1
Dispatch,3/2/26,20260302,2026-03-02,W,1,0
Dispatch,3/2/26,20260302,2026-03-02,Th,1,0
Dispatch,3/2/26,20260302,2026-03-02,F,0,0
Dispatch,3/2/26,20260302,2026-03-02,Sa,0,0
Dispatch,3/2/26,20260302,2026-03-02,S,0,0
